Object,Filter,MJD,Flux,Error,Tel,Obs
fairall_9,g,59165.914965,10.336, 0.016,1m013,cpt
fairall_9,g,59165.915961,10.405, 0.016,1m013,cpt
fairall_9,g,59165.915961,10.407, 0.016,1m013,cpt
fairall_9,g,59166.771559,10.340, 0.015,1m010,cpt
fairall_9,g,59166.771559,10.336, 0.015,1m010,cpt
fairall_9,g,59166.772555,10.271, 0.015,1m010,cpt
fairall_9,g,59166.772555,10.234, 0.015,1m010,cpt
fairall_9,g,59167.445248,10.172, 0.012,1m011,coj
fairall_9,g,59167.445248,10.201, 0.012,1m011,coj
fairall_9,g,59167.446263, 0.090, 0.008,1m011,coj
fairall_9,g,59167.446263, 0.033, 0.003,1m011,coj
fairall_9,g,59167.794116,10.629, 0.050,1m010,cpt
fairall_9,g,59167.794116,10.651, 0.050,1m010,cpt
fairall_9,g,59167.795124,10.192, 0.052,1m010,cpt
fairall_9,g,59167.795124,10.220, 0.052,1m010,cpt
fairall_9,g,59168.030226,10.336, 0.018,1m013,cpt
fairall_9,g,59168.030226,10.355, 0.018,1m013,cpt
fairall_9,g,59168.031235,10.326, 0.022,1m013,cpt
fairall_9,g,59168.031235,10.332, 0.022,1m013,cpt
fairall_9,g,59168.453755,10.262, 0.012,1m003,coj
fairall_9,g,59168.453755,10.261, 0.012,1m003,coj
fairall_9,g,59168.454766,10.186, 0.012,1m003,coj
fairall_9,g,59168.454766,10.199, 0.012,1m003,coj
fairall_9,g,59168.875852,10.431, 0.016,1m013,cpt
fairall_9,g,59168.875852,10.412, 0.016,1m013,cpt
fairall_9,g,59168.876849,10.455, 0.016,1m013,cpt
fairall_9,g,59168.876849,10.442, 0.016,1m013,cpt
fairall_9,g,59169.796012,10.487, 0.283,1m013,cpt
fairall_9,g,59169.796012,10.424, 0.282,1m013,cpt
fairall_9,g,59171.143128,10.516, 0.012,1m005,lsc
fairall_9,g,59171.143128,10.538, 0.012,1m005,lsc
fairall_9,g,59171.144127,10.513, 0.012,1m005,lsc
fairall_9,g,59171.144127,10.550, 0.012,1m005,lsc
fairall_9,g,59171.455890,10.230, 0.013,1m003,coj
fairall_9,g,59171.455890,10.196, 0.013,1m003,coj
fairall_9,g,59171.456899,10.243, 0.013,1m003,coj
fairall_9,g,59171.456899,10.227, 0.013,1m003,coj
fairall_9,g,59172.478079,10.144, 0.026,1m003,coj
fairall_9,g,59172.478079,10.138, 0.026,1m003,coj
fairall_9,g,59172.479088,10.233, 0.028,1m003,coj
fairall_9,g,59172.479088,10.247, 0.028,1m003,coj
fairall_9,g,59172.789324,10.409, 0.017,1m013,cpt
fairall_9,g,59172.789324,10.387, 0.016,1m013,cpt
fairall_9,g,59172.790323,10.419, 0.016,1m013,cpt
fairall_9,g,59172.790323,10.415, 0.016,1m013,cpt
fairall_9,g,59173.174124,10.133, 0.014,1m004,lsc
fairall_9,g,59173.174124,10.118, 0.014,1m004,lsc
fairall_9,g,59173.175121,10.129, 0.014,1m004,lsc
fairall_9,g,59173.175121,10.122, 0.014,1m004,lsc
fairall_9,g,59173.790652,10.517, 0.015,1m012,cpt
fairall_9,g,59173.790652,10.488, 0.015,1m012,cpt
fairall_9,g,59173.791663,10.520, 0.015,1m012,cpt
fairall_9,g,59173.791663,10.503, 0.015,1m012,cpt
fairall_9,g,59173.857348, 6.872, 0.024,1m012,cpt
fairall_9,g,59173.857348, 6.787, 0.023,1m012,cpt
fairall_9,g,59173.858356,10.510, 0.015,1m012,cpt
fairall_9,g,59173.858356,10.493, 0.015,1m012,cpt
fairall_9,g,59174.779656,10.481, 0.017,1m013,cpt
fairall_9,g,59174.779656,10.492, 0.017,1m013,cpt
fairall_9,g,59174.780659,10.452, 0.017,1m013,cpt
fairall_9,g,59174.780659,10.461, 0.017,1m013,cpt
fairall_9,g,59174.962183,10.709, 0.443,1m013,cpt
fairall_9,g,59174.962183,10.798, 0.446,1m013,cpt
fairall_9,g,59174.963180,10.529, 0.299,1m013,cpt
fairall_9,g,59174.963180,10.558, 0.299,1m013,cpt
fairall_9,g,59175.997581,10.448, 0.016,1m012,cpt
fairall_9,g,59175.997581,10.447, 0.016,1m012,cpt
fairall_9,g,59175.998601,10.447, 0.016,1m012,cpt
fairall_9,g,59175.998601,10.445, 0.016,1m012,cpt
fairall_9,g,59176.785077,11.217, 0.575,1m010,cpt
fairall_9,g,59176.785077,11.219, 0.575,1m010,cpt
fairall_9,g,59176.786086,10.392, 0.196,1m010,cpt
fairall_9,g,59176.786086,10.362, 0.196,1m010,cpt
fairall_9,g,59177.477924,10.028, 0.019,1m003,coj
fairall_9,g,59177.477924,10.019, 0.019,1m003,coj
fairall_9,g,59177.478932,10.029, 0.019,1m003,coj
fairall_9,g,59177.478932,10.003, 0.019,1m003,coj
fairall_9,g,59178.106769, 9.894, 0.015,1m004,lsc
fairall_9,g,59178.106769, 9.893, 0.015,1m004,lsc
fairall_9,g,59178.107770, 9.903, 0.015,1m004,lsc
fairall_9,g,59178.107770, 9.909, 0.015,1m004,lsc
fairall_9,g,59178.421607,10.070, 0.015,1m003,coj
fairall_9,g,59178.421607,10.041, 0.015,1m003,coj
fairall_9,g,59178.422630,10.069, 0.015,1m003,coj
fairall_9,g,59178.422630,10.036, 0.015,1m003,coj
fairall_9,g,59178.782370,10.270, 0.018,1m013,cpt
fairall_9,g,59178.782370,10.251, 0.018,1m013,cpt
fairall_9,g,59178.783375,10.265, 0.018,1m013,cpt
fairall_9,g,59178.783375,10.267, 0.018,1m013,cpt
fairall_9,g,59178.994002,10.297, 0.018,1m013,cpt
fairall_9,g,59178.994002,10.289, 0.018,1m013,cpt
fairall_9,g,59178.995004,10.274, 0.018,1m013,cpt
fairall_9,g,59178.995004,10.262, 0.018,1m013,cpt
fairall_9,g,59179.451412,10.072, 0.014,1m011,coj
fairall_9,g,59179.451412,10.077, 0.015,1m011,coj
fairall_9,g,59179.854917,10.310, 0.017,1m012,cpt
fairall_9,g,59179.854917,10.328, 0.017,1m012,cpt
fairall_9,g,59179.855926,10.356, 0.017,1m012,cpt
fairall_9,g,59179.855926,10.336, 0.017,1m012,cpt
fairall_9,g,59180.466733, 9.971, 0.016,1m011,coj
fairall_9,g,59180.466733, 9.976, 0.016,1m011,coj
fairall_9,g,59180.467738,10.021, 0.016,1m011,coj
fairall_9,g,59180.467738,10.010, 0.016,1m011,coj
fairall_9,g,59180.782097,10.317, 0.018,1m010,cpt
fairall_9,g,59180.782097,10.321, 0.018,1m010,cpt
fairall_9,g,59180.783090,10.314, 0.018,1m010,cpt
fairall_9,g,59180.783090,10.316, 0.018,1m010,cpt
fairall_9,g,59181.035820,10.027, 0.017,1m004,lsc
fairall_9,g,59181.035820,10.038, 0.017,1m004,lsc
fairall_9,g,59181.036826,10.142, 0.017,1m004,lsc
fairall_9,g,59181.036826,10.144, 0.017,1m004,lsc
fairall_9,g,59181.446661, 9.367, 0.104,1m003,coj
fairall_9,g,59181.446661, 9.409, 0.104,1m003,coj
fairall_9,g,59181.447670, 9.949, 0.111,1m003,coj
fairall_9,g,59181.447670, 9.945, 0.111,1m003,coj
fairall_9,g,59182.783286,10.252, 0.019,1m010,cpt
fairall_9,g,59182.783286,10.257, 0.019,1m010,cpt
fairall_9,g,59182.784295,10.296, 0.020,1m010,cpt
fairall_9,g,59182.784295,10.313, 0.020,1m010,cpt
fairall_9,g,59183.084174,10.302, 0.015,1m005,lsc
fairall_9,g,59183.084174,10.303, 0.015,1m005,lsc
fairall_9,g,59183.085181,10.317, 0.015,1m005,lsc
fairall_9,g,59183.085181,10.329, 0.015,1m005,lsc
fairall_9,g,59183.450390,10.123, 0.018,1m003,coj
fairall_9,g,59183.450390,10.095, 0.018,1m003,coj
fairall_9,g,59183.451398,10.006, 0.017,1m003,coj
fairall_9,g,59183.451398, 9.997, 0.017,1m003,coj
fairall_9,g,59183.797445,10.186, 0.018,1m010,cpt
fairall_9,g,59183.797445,10.167, 0.018,1m010,cpt
fairall_9,g,59183.798437,10.207, 0.018,1m010,cpt
fairall_9,g,59183.798437,10.206, 0.018,1m010,cpt
fairall_9,g,59184.102466, 9.736, 0.016,1m004,lsc
fairall_9,g,59184.102466, 9.763, 0.016,1m004,lsc
fairall_9,g,59184.103475, 9.768, 0.016,1m004,lsc
fairall_9,g,59184.103475, 9.786, 0.016,1m004,lsc
fairall_9,g,59184.599719, 9.923, 0.021,1m003,coj
fairall_9,g,59184.599719, 9.921, 0.021,1m003,coj
fairall_9,g,59184.600727,10.037, 0.022,1m003,coj
fairall_9,g,59184.600727,10.020, 0.022,1m003,coj
fairall_9,g,59185.050751, 9.897, 0.015,1m004,lsc
fairall_9,g,59185.050751, 9.914, 0.015,1m004,lsc
fairall_9,g,59185.051759, 9.928, 0.015,1m004,lsc
fairall_9,g,59185.051759, 9.917, 0.015,1m004,lsc
fairall_9,g,59185.785474,10.244, 0.016,1m013,cpt
fairall_9,g,59185.785474,10.247, 0.016,1m013,cpt
fairall_9,g,59185.786470,10.235, 0.016,1m013,cpt
fairall_9,g,59185.786470,10.220, 0.016,1m013,cpt
fairall_9,g,59186.085963,10.306, 0.012,1m005,lsc
fairall_9,g,59186.085963,10.281, 0.012,1m005,lsc
fairall_9,g,59186.086967,10.260, 0.012,1m005,lsc
fairall_9,g,59186.086967,10.244, 0.012,1m005,lsc
fairall_9,g,59186.786098,10.215, 0.015,1m010,cpt
fairall_9,g,59186.786098,10.217, 0.015,1m010,cpt
fairall_9,g,59186.787100,10.228, 0.015,1m010,cpt
fairall_9,g,59186.787100,10.228, 0.015,1m010,cpt
fairall_9,g,59187.075234,10.299, 0.012,1m005,lsc
fairall_9,g,59187.075234,10.297, 0.012,1m005,lsc
fairall_9,g,59187.076235,10.255, 0.012,1m005,lsc
fairall_9,g,59187.076235,10.250, 0.012,1m005,lsc
fairall_9,g,59187.427683, 9.977, 0.013,1m003,coj
fairall_9,g,59187.427683, 9.953, 0.013,1m003,coj
fairall_9,g,59187.428692,10.053, 0.013,1m003,coj
fairall_9,g,59187.428692,10.040, 0.013,1m003,coj
fairall_9,g,59188.079806,10.198, 0.012,1m005,lsc
fairall_9,g,59188.079806,10.183, 0.012,1m005,lsc
fairall_9,g,59188.080815,10.224, 0.012,1m005,lsc
fairall_9,g,59188.080815,10.215, 0.012,1m005,lsc
fairall_9,g,59188.787290,10.199, 0.015,1m010,cpt
fairall_9,g,59188.787290,10.209, 0.015,1m010,cpt
fairall_9,g,59188.788298,10.108, 0.015,1m010,cpt
fairall_9,g,59188.788298,10.125, 0.015,1m010,cpt
fairall_9,g,59188.971242, 9.938, 0.018,1m012,cpt
fairall_9,g,59188.971242, 9.928, 0.018,1m012,cpt
fairall_9,g,59188.972252,10.023, 0.020,1m012,cpt
fairall_9,g,59188.972252,10.014, 0.020,1m012,cpt
fairall_9,g,59189.805008,10.059, 0.015,1m012,cpt
fairall_9,g,59189.805008,10.055, 0.015,1m012,cpt
fairall_9,g,59189.806017, 9.982, 0.015,1m012,cpt
fairall_9,g,59189.806017, 9.987, 0.015,1m012,cpt
fairall_9,g,59190.788646,10.160, 0.015,1m010,cpt
fairall_9,g,59190.788646,10.139, 0.015,1m010,cpt
fairall_9,g,59190.789641,10.170, 0.015,1m010,cpt
fairall_9,g,59190.789641,10.152, 0.015,1m010,cpt
fairall_9,g,59190.898158,10.155, 0.015,1m010,cpt
fairall_9,g,59190.898158,10.164, 0.015,1m010,cpt
fairall_9,g,59190.899155,10.160, 0.015,1m010,cpt
fairall_9,g,59190.899155,10.138, 0.015,1m010,cpt
fairall_9,g,59192.038710,10.241, 0.012,1m005,lsc
fairall_9,g,59192.038710,10.242, 0.012,1m005,lsc
fairall_9,g,59192.039723,10.222, 0.012,1m005,lsc
fairall_9,g,59192.039723,10.217, 0.012,1m005,lsc
fairall_9,g,59193.431055, 9.868, 0.022,1m003,coj
fairall_9,g,59193.431055, 9.869, 0.022,1m003,coj
fairall_9,g,59193.432067, 9.835, 0.021,1m003,coj
fairall_9,g,59193.432067, 9.879, 0.021,1m003,coj
fairall_9,g,59193.807940,10.101, 0.017,1m010,cpt
fairall_9,g,59193.807940,10.082, 0.017,1m010,cpt
fairall_9,g,59193.808949,10.188, 0.015,1m010,cpt
fairall_9,g,59193.808949,10.179, 0.015,1m010,cpt
fairall_9,g,59194.122685,10.727, 0.016,1m004,lsc
fairall_9,g,59194.122685,10.709, 0.016,1m004,lsc
fairall_9,g,59194.123680,10.533, 0.016,1m004,lsc
fairall_9,g,59194.123680,10.561, 0.016,1m004,lsc
fairall_9,g,59194.790995,10.206, 0.124,1m012,cpt
fairall_9,g,59194.790995,10.205, 0.124,1m012,cpt
fairall_9,g,59194.792004, 9.553, 0.080,1m012,cpt
fairall_9,g,59194.792004, 9.535, 0.080,1m012,cpt
fairall_9,g,59195.058084,10.310, 0.012,1m005,lsc
fairall_9,g,59195.058084,10.303, 0.012,1m005,lsc
fairall_9,g,59195.059090,10.268, 0.012,1m005,lsc
fairall_9,g,59195.059090,10.296, 0.012,1m005,lsc
fairall_9,g,59195.804913,10.195, 0.017,1m013,cpt
fairall_9,g,59195.804913,10.216, 0.017,1m013,cpt
fairall_9,g,59195.805911,10.199, 0.017,1m013,cpt
fairall_9,g,59195.805911,10.212, 0.017,1m013,cpt
fairall_9,g,59196.147442,10.248, 0.012,1m005,lsc
fairall_9,g,59196.147442,10.249, 0.012,1m005,lsc
fairall_9,g,59196.148451,10.261, 0.012,1m005,lsc
fairall_9,g,59196.148451,10.255, 0.012,1m005,lsc
fairall_9,g,59196.791861,10.203, 0.016,1m013,cpt
fairall_9,g,59196.791861,10.184, 0.016,1m013,cpt
fairall_9,g,59196.792856,10.259, 0.016,1m013,cpt
fairall_9,g,59196.792856,10.250, 0.016,1m013,cpt
fairall_9,g,59197.084362, 9.862, 0.014,1m004,lsc
fairall_9,g,59197.084362, 9.853, 0.014,1m004,lsc
fairall_9,g,59197.085364, 9.886, 0.014,1m004,lsc
fairall_9,g,59197.085364, 9.891, 0.014,1m004,lsc
fairall_9,g,59197.792508,10.218, 0.015,1m010,cpt
fairall_9,g,59197.792508,10.210, 0.015,1m010,cpt
fairall_9,g,59197.793501,10.197, 0.015,1m010,cpt
fairall_9,g,59197.793501,10.177, 0.015,1m010,cpt
fairall_9,g,59198.147541, 9.895, 0.015,1m004,lsc
fairall_9,g,59198.147541, 9.899, 0.015,1m004,lsc
fairall_9,g,59198.148537, 9.925, 0.015,1m004,lsc
fairall_9,g,59198.148537, 9.885, 0.015,1m004,lsc
fairall_9,g,59198.792938,10.188, 0.015,1m010,cpt
fairall_9,g,59198.792938,10.188, 0.015,1m010,cpt
fairall_9,g,59198.793946,10.165, 0.015,1m010,cpt
fairall_9,g,59198.793946,10.160, 0.015,1m010,cpt
fairall_9,g,59199.041980, 9.820, 0.014,1m004,lsc
fairall_9,g,59199.041980, 9.840, 0.014,1m004,lsc
fairall_9,g,59199.042989, 9.812, 0.014,1m004,lsc
fairall_9,g,59199.042989, 9.813, 0.014,1m004,lsc
fairall_9,g,59199.176088, 9.824, 0.014,1m004,lsc
fairall_9,g,59199.176088, 9.828, 0.014,1m004,lsc
fairall_9,g,59199.177086, 9.931, 0.014,1m004,lsc
fairall_9,g,59199.177086, 9.903, 0.014,1m004,lsc
fairall_9,g,59199.793277,10.068, 0.015,1m012,cpt
fairall_9,g,59199.793277,10.053, 0.015,1m012,cpt
fairall_9,g,59199.794279,10.095, 0.015,1m012,cpt
fairall_9,g,59199.794279,10.126, 0.015,1m012,cpt
fairall_9,g,59199.851632,10.062, 0.015,1m012,cpt
fairall_9,g,59199.851632,10.076, 0.015,1m012,cpt
fairall_9,g,59199.852632,10.000, 0.015,1m012,cpt
fairall_9,g,59199.852632, 9.979, 0.015,1m012,cpt
fairall_9,g,59200.177918,10.205, 0.012,1m005,lsc
fairall_9,g,59200.177918,10.177, 0.012,1m005,lsc
fairall_9,g,59200.178916,10.194, 0.012,1m005,lsc
fairall_9,g,59200.178916,10.189, 0.012,1m005,lsc
fairall_9,g,59200.793671,10.056, 0.015,1m012,cpt
fairall_9,g,59200.793671,10.030, 0.015,1m012,cpt
fairall_9,g,59200.794668,10.018, 0.015,1m012,cpt
fairall_9,g,59200.794668,10.009, 0.015,1m012,cpt
fairall_9,g,59201.068198,10.118, 0.012,1m005,lsc
fairall_9,g,59201.068198,10.125, 0.012,1m005,lsc
fairall_9,g,59201.069195,10.148, 0.012,1m005,lsc
fairall_9,g,59201.069195,10.142, 0.012,1m005,lsc
fairall_9,g,59201.477543, 9.942, 0.013,1m011,coj
fairall_9,g,59201.477543, 9.900, 0.013,1m011,coj
fairall_9,g,59201.478555, 9.922, 0.013,1m011,coj
fairall_9,g,59201.478555, 9.935, 0.013,1m011,coj
fairall_9,g,59202.807988,10.000, 0.015,1m012,cpt
fairall_9,g,59202.807988,10.016, 0.015,1m012,cpt
fairall_9,g,59202.808997,10.048, 0.015,1m012,cpt
fairall_9,g,59202.808997,10.047, 0.015,1m012,cpt
fairall_9,g,59203.043672,10.214, 0.012,1m005,lsc
fairall_9,g,59203.043672,10.204, 0.012,1m005,lsc
fairall_9,g,59203.044669,10.148, 0.012,1m005,lsc
fairall_9,g,59203.044669,10.140, 0.012,1m005,lsc
fairall_9,g,59203.794869, 9.926, 0.026,1m010,cpt
fairall_9,g,59203.794869, 9.932, 0.026,1m010,cpt
fairall_9,g,59203.795876,10.115, 0.016,1m010,cpt
fairall_9,g,59203.795876,10.109, 0.016,1m010,cpt
fairall_9,g,59204.148281, 9.848, 0.015,1m004,lsc
fairall_9,g,59204.148281, 9.837, 0.015,1m004,lsc
fairall_9,g,59204.149295, 9.857, 0.015,1m004,lsc
fairall_9,g,59204.149295, 9.841, 0.015,1m004,lsc
fairall_9,g,59205.139513, 9.840, 0.015,1m004,lsc
fairall_9,g,59205.139513, 9.831, 0.015,1m004,lsc
fairall_9,g,59205.140516, 9.864, 0.015,1m004,lsc
fairall_9,g,59205.140516, 9.873, 0.015,1m004,lsc
fairall_9,g,59205.795686,10.085, 0.016,1m012,cpt
fairall_9,g,59205.795686,10.040, 0.016,1m012,cpt
fairall_9,g,59205.796694,10.040, 0.016,1m012,cpt
fairall_9,g,59205.796694,10.007, 0.016,1m012,cpt
fairall_9,g,59206.117537, 9.819, 0.015,1m004,lsc
fairall_9,g,59206.117537, 9.802, 0.015,1m004,lsc
fairall_9,g,59206.118541, 9.764, 0.015,1m004,lsc
fairall_9,g,59206.118541, 9.781, 0.015,1m004,lsc
fairall_9,g,59206.175931, 9.750, 0.016,1m004,lsc
fairall_9,g,59206.175931, 9.731, 0.016,1m004,lsc
fairall_9,g,59206.176936, 9.796, 0.016,1m004,lsc
fairall_9,g,59206.176936, 9.781, 0.016,1m004,lsc
fairall_9,g,59206.807870, 9.981, 0.016,1m012,cpt
fairall_9,g,59206.807870,10.002, 0.016,1m012,cpt
fairall_9,g,59206.808875,10.006, 0.016,1m012,cpt
fairall_9,g,59206.808875,10.009, 0.016,1m012,cpt
fairall_9,g,59207.061277,10.191, 0.013,1m005,lsc
fairall_9,g,59207.061277,10.207, 0.013,1m005,lsc
fairall_9,g,59207.062286,10.114, 0.013,1m005,lsc
fairall_9,g,59207.062286,10.116, 0.013,1m005,lsc
fairall_9,g,59207.476362, 9.843, 0.015,1m011,coj
fairall_9,g,59207.476362, 9.841, 0.015,1m011,coj
fairall_9,g,59207.477359, 9.819, 0.015,1m011,coj
fairall_9,g,59207.477359, 9.806, 0.015,1m011,coj
fairall_9,g,59207.796291,10.173, 0.016,1m010,cpt
fairall_9,g,59207.796291,10.166, 0.016,1m010,cpt
fairall_9,g,59207.797296,10.186, 0.016,1m010,cpt
fairall_9,g,59207.797296,10.187, 0.016,1m010,cpt
fairall_9,g,59207.852833,10.123, 0.016,1m010,cpt
fairall_9,g,59207.852833,10.107, 0.016,1m010,cpt
fairall_9,g,59207.853836,10.113, 0.016,1m010,cpt
fairall_9,g,59207.853836,10.103, 0.016,1m010,cpt
fairall_9,g,59208.462657, 9.825, 0.015,1m003,coj
fairall_9,g,59208.462657, 9.803, 0.015,1m003,coj
fairall_9,g,59208.463678, 9.868, 0.015,1m003,coj
fairall_9,g,59208.463678, 9.864, 0.015,1m003,coj
fairall_9,g,59208.801076,10.203, 0.017,1m010,cpt
fairall_9,g,59208.801076,10.187, 0.017,1m010,cpt
fairall_9,g,59208.802066,10.152, 0.017,1m010,cpt
fairall_9,g,59208.802066,10.145, 0.017,1m010,cpt
fairall_9,g,59208.851867,10.094, 0.017,1m010,cpt
fairall_9,g,59208.851867,10.112, 0.017,1m010,cpt
fairall_9,g,59208.852855,10.169, 0.017,1m010,cpt
fairall_9,g,59208.852855,10.177, 0.017,1m010,cpt
fairall_9,g,59209.476786, 9.755, 0.016,1m011,coj
fairall_9,g,59209.476786, 9.751, 0.016,1m011,coj
fairall_9,g,59209.477784, 9.705, 0.016,1m011,coj
fairall_9,g,59209.477784, 9.708, 0.016,1m011,coj
fairall_9,g,59209.802813,10.080, 0.017,1m010,cpt
fairall_9,g,59209.802813,10.073, 0.017,1m010,cpt
fairall_9,g,59209.803817,10.043, 0.017,1m010,cpt
fairall_9,g,59209.803817,10.035, 0.017,1m010,cpt
fairall_9,g,59210.045878, 9.833, 0.016,1m004,lsc
fairall_9,g,59210.045878, 9.817, 0.016,1m004,lsc
fairall_9,g,59210.046887, 9.831, 0.016,1m004,lsc
fairall_9,g,59210.046887, 9.829, 0.016,1m004,lsc
fairall_9,g,59210.797000, 9.915, 0.017,1m012,cpt
fairall_9,g,59210.797000, 9.908, 0.017,1m012,cpt
fairall_9,g,59210.797997, 9.928, 0.017,1m012,cpt
fairall_9,g,59210.797997, 9.922, 0.017,1m012,cpt
fairall_9,g,59211.077421, 9.678, 0.017,1m004,lsc
fairall_9,g,59211.077421, 9.676, 0.017,1m004,lsc
fairall_9,g,59211.078427, 9.658, 0.016,1m004,lsc
fairall_9,g,59211.078427, 9.651, 0.016,1m004,lsc
fairall_9,g,59211.797128,10.053, 0.019,1m013,cpt
fairall_9,g,59211.797128,10.045, 0.019,1m013,cpt
fairall_9,g,59211.798126,10.037, 0.019,1m013,cpt
fairall_9,g,59211.798126,10.028, 0.019,1m013,cpt
fairall_9,g,59211.866676, 9.931, 0.019,1m010,cpt
fairall_9,g,59211.866676, 9.939, 0.019,1m010,cpt
fairall_9,g,59211.867685, 9.986, 0.019,1m010,cpt
fairall_9,g,59211.867685, 9.990, 0.019,1m010,cpt
fairall_9,g,59212.807259, 9.840, 0.020,1m012,cpt
fairall_9,g,59212.807259, 9.839, 0.020,1m012,cpt
fairall_9,g,59212.808267, 9.813, 0.020,1m012,cpt
fairall_9,g,59212.808267, 9.809, 0.020,1m012,cpt
fairall_9,g,59212.857143, 9.988, 0.020,1m010,cpt
fairall_9,g,59212.857143, 9.986, 0.020,1m010,cpt
fairall_9,g,59212.858152, 9.962, 0.021,1m010,cpt
fairall_9,g,59212.858152, 9.965, 0.021,1m010,cpt
fairall_9,g,59213.807986,10.013, 0.018,1m010,cpt
fairall_9,g,59213.807986,10.014, 0.018,1m010,cpt
fairall_9,g,59213.809000,10.024, 0.018,1m010,cpt
fairall_9,g,59213.809000,10.027, 0.018,1m010,cpt
fairall_9,g,59214.141252, 9.722, 0.018,1m004,lsc
fairall_9,g,59214.141252, 9.719, 0.018,1m004,lsc
fairall_9,g,59214.142251, 9.627, 0.018,1m004,lsc
fairall_9,g,59214.142251, 9.613, 0.018,1m004,lsc
fairall_9,g,59214.807997,10.014, 0.016,1m012,cpt
fairall_9,g,59214.807997,10.030, 0.016,1m012,cpt
fairall_9,g,59214.808998, 9.953, 0.016,1m012,cpt
fairall_9,g,59214.808998, 9.980, 0.016,1m012,cpt
fairall_9,g,59215.064095, 9.775, 0.014,1m004,lsc
fairall_9,g,59215.064095, 9.791, 0.015,1m004,lsc
fairall_9,g,59215.065096, 9.775, 0.015,1m004,lsc
fairall_9,g,59215.065096, 9.766, 0.015,1m004,lsc
fairall_9,g,59215.875547, 9.933, 0.018,1m012,cpt
fairall_9,g,59215.875547, 9.933, 0.018,1m012,cpt
fairall_9,g,59215.876552, 9.975, 0.019,1m012,cpt
fairall_9,g,59215.876552, 9.996, 0.019,1m012,cpt
fairall_9,g,59216.802648,10.075, 0.015,1m012,cpt
fairall_9,g,59216.802648,10.043, 0.015,1m012,cpt
fairall_9,g,59216.803648,10.038, 0.015,1m012,cpt
fairall_9,g,59216.803648,10.048, 0.015,1m012,cpt
fairall_9,g,59216.866694, 9.980, 0.016,1m012,cpt
fairall_9,g,59216.866694, 9.986, 0.016,1m012,cpt
fairall_9,g,59216.867694, 9.965, 0.016,1m012,cpt
fairall_9,g,59216.867694, 9.975, 0.016,1m012,cpt
fairall_9,g,59217.462627, 9.843, 0.015,1m011,coj
fairall_9,g,59217.462627, 9.826, 0.015,1m011,coj
fairall_9,g,59217.463645, 9.845, 0.014,1m011,coj
fairall_9,g,59217.463645, 9.852, 0.014,1m011,coj
fairall_9,g,59218.140319,10.094, 0.012,1m005,lsc
fairall_9,g,59218.140319,10.098, 0.012,1m005,lsc
fairall_9,g,59218.141316,10.154, 0.012,1m005,lsc
fairall_9,g,59218.141316,10.184, 0.012,1m005,lsc
fairall_9,g,59219.094735,10.160, 0.012,1m005,lsc
fairall_9,g,59219.094735,10.192, 0.012,1m005,lsc
fairall_9,g,59219.095730,10.149, 0.012,1m005,lsc
fairall_9,g,59219.095730,10.184, 0.012,1m005,lsc
fairall_9,g,59220.060494,10.130, 0.012,1m005,lsc
fairall_9,g,59220.060494,10.135, 0.012,1m005,lsc
fairall_9,g,59220.061503,10.143, 0.012,1m005,lsc
fairall_9,g,59220.061503,10.151, 0.012,1m005,lsc
fairall_9,g,59220.808039,10.085, 0.015,1m010,cpt
fairall_9,g,59220.808039,10.075, 0.015,1m010,cpt
fairall_9,g,59220.809039,10.047, 0.015,1m010,cpt
fairall_9,g,59220.809039,10.043, 0.015,1m010,cpt
fairall_9,g,59220.879265,10.050, 0.016,1m010,cpt
fairall_9,g,59220.879265,10.032, 0.016,1m010,cpt
fairall_9,g,59220.880269,10.081, 0.016,1m010,cpt
fairall_9,g,59220.880269,10.084, 0.016,1m010,cpt
fairall_9,g,59221.804527,10.084, 0.016,1m013,cpt
fairall_9,g,59221.804527,10.050, 0.016,1m013,cpt
fairall_9,g,59221.805532,10.091, 0.016,1m013,cpt
fairall_9,g,59221.805532,10.086, 0.016,1m013,cpt
fairall_9,g,59222.126642, 9.707, 0.015,1m004,lsc
fairall_9,g,59222.126642, 9.719, 0.015,1m004,lsc
fairall_9,g,59222.127650, 9.706, 0.015,1m004,lsc
fairall_9,g,59222.127650, 9.709, 0.015,1m004,lsc
fairall_9,g,59222.808008, 9.973, 0.015,1m010,cpt
fairall_9,g,59222.808008, 9.981, 0.015,1m010,cpt
fairall_9,g,59222.809017, 9.977, 0.015,1m010,cpt
fairall_9,g,59222.809017, 9.994, 0.015,1m010,cpt
fairall_9,g,59223.806850, 9.973, 0.017,1m013,cpt
fairall_9,g,59223.806850, 9.970, 0.017,1m013,cpt
fairall_9,g,59223.807846,10.058, 0.018,1m013,cpt
fairall_9,g,59223.807846,10.053, 0.018,1m013,cpt
fairall_9,g,59224.103076, 9.696, 0.014,1m004,lsc
fairall_9,g,59224.103076, 9.709, 0.014,1m004,lsc
fairall_9,g,59224.104084, 9.730, 0.014,1m004,lsc
fairall_9,g,59224.104084, 9.741, 0.014,1m004,lsc
fairall_9,g,59224.476880, 9.656, 0.013,1m003,coj
fairall_9,g,59224.476880, 9.662, 0.013,1m003,coj
fairall_9,g,59224.477886, 9.744, 0.013,1m003,coj
fairall_9,g,59224.477886, 9.752, 0.013,1m003,coj
fairall_9,g,59224.515903, 9.563, 0.014,1m003,coj
